충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자
양남면사무소,양남면사무소 주차장,경상북도,연중무휴,0:00,0:00,N,Y,DC차데모+DC콤보+AC3상,0,1,N,경상북도 경주시 양남면 다래길 8,경상북도 경주시 양남면 하서리 936-5,경상북도 양남면사무소,054-779-8179,35.677342,129.460733,2017-05-15
외동읍사무소,외동읍사무소 주차장,경상북도,연중무휴,0:00,0:00,N,Y,DC차데모+DC콤보+AC3상,0,1,N,경상북도 경주시 외동읍 입실로1길 88,경상북도 경주시 외동읍 입실리 525,경상북도 외동읍사무소,054-779-8138,35.716975,129.327814,2017-05-15
경주시청,경주시청 주차장,경상북도,연중무휴,0:00,0:00,N,Y,DC차데모+DC콤보+AC3상,0,1,N,경상북도 경주시 양정로 260(경주시청),경상북도 경주시 동천동 800,경상북도 경주시청,054-779-6763,35.855618,129.224888,2017-05-15
광주광역시 동구청,구청 내 주차장,광주광역시 동구,연중무휴,9:00,18:00,N,Y,DC직+AC교류 급속,0,1,Y,광주광역시 동구 서남로 1,광주광역시 동구 서석동 31,광주광역시 동구청,062-608-3057,35.1458272,126.9233266,2017-05-24
함평군청,전라남도 함평군 함평읍 중앙길 200 함평군청 내 주차장,전라남도,연중무휴,0:00,0:00,Y,N,AC3상+DC차데모+DC콤보,1,0,N,전라남도 함평군 함평읍 중앙길 200,전라남도 함평군 함평읍 함평리 123-1,전라남도 함평군청,061-320-3333,35.066082,126.516653,2017-05-20
엑스포공원,전라남도 함평군 함평읍 엑스포공원 황소주차장,전라남도,연중무휴,0:00,0:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 함평군 함평읍 곤재로 27 엑스포공원황소주차장 내,전라남도 함평군 함평읍 수호리 1153-1,한국환경공단,032-590-3681,35.059179,126.521931,2017-05-20
함평천지휴게소 목포방향,전라남도 함평군 함평읍 서해안고속도로 31,전라남도,연중무휴,0:00,0:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 함평군 함평읍 서해안고속도로 31,전라남도 함평군 함평읍 장교리 산112-12,한국환경공단,032-590-3681,35.070127,126.478276,2017-05-20
함평천지휴게소 서울방향,전라남도 함평군 함평읍 서해안고속도로 38,전라남도,연중무휴,0:00,0:00,N,Y,AC3상+DC차데모+DC콤보,0,1,N,전라남도 함평군 함평읍 서해안고속도로 38,전라남도 함평군 함평읍 죽암리 46,한국환경공단,032-590-3681,35.130843,126.482312,2017-05-20
삼성면사무소,삼성면사무소 주차장,충청북도,연중무휴,0:00,24:00:00,N,Y,AC3상+ DC차데모+DC콤보,0,1,N,충청북도 음성군 삼성면 덕정로 30번길 8,충청북도 음성군 삼성면 덕정리 529-1,한국환경공단,043-590-3671,37.0181391,127.4950421,2017-04-30
생극면사무소,생극면사무소 주차장,충청북도,연중무휴,0:00,24:00:00,N,Y,AC3상+ DC차데모+DC콤보,0,1,N,충청북도 음성군 생극면 음성로 1644,충청북도 음성군 생극면 신양리 444-4,한국환경공단,043-590-3671,37.0342761,127.6066481,2017-04-30
감곡면복숭아홍보관,감곡면복숭아홍보관 주차장,충청북도,연중무휴,0:00,24:00:00,N,Y,AC3상+ DC차데모+DC콤보,0,1,N,충청북도 음성군 감곡면 가곡로 217,충청북도 음성군 감곡면 오궁리 533-32,한국환경공단,043-590-3671,37.1182751,127.6665001,2017-04-30
그랜드앰배서더 서울,주차장 내,서울특별시,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,서울특별시 중구 동호로 287,서울특별시 중구 장충동2가 186-54,환경부(한국자동차환경협회),1661-9408,37.5601325,127.00231,2017-05-23
사랑의 광장,남원시 어현동 200-6,전라북도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상,0,1,N,전라북도 남원시 어현동 200-6,전라북도 남원시 어현동 200-6,한국자동차환경협회,1661-9408,35.403877,127.386842,2017-05-02
남원시청,남원시 시청로 60(남원시청),전라북도,연중무휴,0:00,24:00:00,Y,N,AC완속,1,0,N,전라북도 남원시 시청로 60(남원시청),전라북도 남원시 시청로 60(남원시청),㈜세모이엔에스,043-261-6254,35.416328,127.390416,2017-05-02
한국전력 남원지사,남원시 충정로 119,전라북도,연중무휴,0:00,24:00:00,Y,Y,DC차데모+AC3상,4,2,N,전라북도 남원시 충정로 119,전라북도 남원시 충정로 119,한국전력 남원지사,063-620-2231,35.4166,127.387,2017-05-02
지리산상하휴게소,남원시 아영면 88 올림픽고속도로 76,전라북도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상,0,2,N,전라북도 남원시 아영면 구상윗길,전라북도 남원시 아영면 구상윗길,도로공사,063-636-7195,35.5396,127.5831,2017-05-02
38휴게소충전소,외부 주차장,강원도,연중무휴,0:00,0:00,N,Y,AC3상,0,1,N,강원도 양양군 현북면 동해대로 1242,강원도 양양군 현북면 잔교리 41-10,한국환경공단,032-590-4000,38.050114,128.722052,2017-05-01
양양군청충전소,내부 추차장(건물뒤 차고 옆),강원도,연중무휴,0:00,0:00,Y,N,AC3상,1,0,N,강원도 양양군 양양읍 군청길 1,강원도 양양군 양양읍 군행리 8,강원도 양양군청,033-670-2181,38.075569,128.619085,2017-05-01
용주산공영주차장,주차장 내,부산광역시,연중무휴,0:00,24:00:00,N,Y,DC차데모+DC콤보+AC상,0,1,Y,부산광역시 중구 대청로116번길 3,부산광역시 중구 대청동1가 43-1,한국자동차관리환경협회,070-4027-1379,35.102619,129.033112,2017-05-10
부산 중구청,주차빌딩 옆,부산광역시,연중무휴,6:00,21:00,N,Y,급속,0,1,N,부산광역시 중구 중구로 120,부산광역시 중구 대청동1가 1-4,한국전력공사 중부산지사,051-240-3244,35.106142,129.032339,2017-05-10
아포읍사무소,경상북도 김천시 아포읍 국사길 63,경상북도,없음,0:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경상북도 김천시 아포읍 국사길 63,경상북도 김천시 아포읍 국사리 126-1,,,36.09,128.15,2017-04-30
아트센터 고마,아트센터 고마 내 주차장 입구 부근,충청남도,무,0:00,23:59,N,Y,"DC차데모, AC3상,DC 콤보",0,1,N,충청남도 공주시 고마나루길 90,충청남도 공주시 웅진동 347,한국자동차환경협회,1661-9408,36.466804,127.107693,2017-05-19
창동역환승주차장 충전소,창동역환승주차장,서울특별시,연중무휴,0:00,0:00,Y,Y,,2,1,Y,서울특별시 도봉구 창4동1-9,서울특별시 도봉구 창4동1-9,도봉구청,,37.6540342,127.048434,2017-04-30
빅마켓 충전소,방학동 빅마켓,서울특별시,연중무휴,10:00,22:00,N,Y,,,1,N,서울특별시 도봉구 방학동 717-6,서울특별시 도봉구 방학동 717-6,도봉구청,,37.6675664,127.0454944,2017-04-30
도봉구청 충전소,도봉구청 1층 주차장,서울특별시,연중무휴,0:00,0:00,Y,Y,,,1,Y,서울특별시 도봉구 마들로 656,,도봉구청,,37.6686287,127.0470496,2017-04-30
도봉구민회관 충전소,도봉구민회관 1층 주차장,서울특별시,연중무휴,0:00,0:00,Y,Y,,,1,Y,서울특별시 도봉구 도봉로 552,,도봉구청,,37.6540005,127.0386044,2017-04-30
창1동공영주차장 충전소,창1동공영주차장,서울특별시,연중무휴,9:00,18:00,Y,N,,1,,Y,서울특별시 도봉구 창동 657-37,서울특별시 도봉구 창동 657-37,도봉구청,,37.6470878,127.0371648,2017-04-30
영암군청,영암군청 별관 옆 주차장,전라남도,없음,0:00,12:00,Y,Y,트리플형,1,1,N,전라남도 영암군 영암읍 군청로 1,전라남도 영암군 영암읍 동무리 158,한국자동차환경협회,1661-9408,34.8005311,126.6970612,2017-05-15
시종면사무소,시종면사무소 주차장,전라남도,없음,0:00,12:00,N,Y,트리플형,0,1,N,전라남도 영암군 시종면 내동중앙로 41,전라남도 영암군 시종면 내동리 4,한국자동차환경협회,1661-9408,34.8687243,126.6072102,2017-05-15
김천휴게소(서울방향),경상북도 김천시 농소면 경부고속도로 194,경상북도,없음,0:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,0,1,N,경상북도 김천시 농소면 경부고속도로 194,경상북도 김천시 농소면 신촌리 730,,,36.07,128.09,2017-04-30
김천휴게소(부산방향),경상북도 김천시 농소면 경부고속도로 193,경상북도,없음,0:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,0,1,N,경상북도 김천시 농소면 경부고속도로 193,경상북도 김천시 농소면 신촌리 730-2,,,36.07,128.09,2017-04-30
녹색미래과학관,경상북도 김천시 혁신6로 31,경상북도,없음,0:00,23:59,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경상북도 김천시 혁신6로 31,경상북도 김천시 율곡동 922,,,36.07,128.11,2017-04-30
김천지사,경상북도 김천시 모암길 210,경상북도,없음,0:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,4,2,N,경상북도 김천시 모암길 210,경상북도 김천시 성내동 20,,,36.07,128.07,2017-04-30
천안종합운동장실내테니스장,천안시 실내테니스장 앞 광장,충청남도,연중무휴,0:00,24:00:00,N,Y,복합멀티형(DC차데모+AC3상+DC콤보),0,1,N,충청남도 천안시 서북구 번영로 208,충청남도 천안시 서북구 불당동 669-1,한국자동차환경협회,1661-9408,36.8172286,127.1126956,2017-05-18
전주시청,지하주차장,전라북도,공휴일,9:00,18:00,Y,N,,3,0,Y,"전라북도 전주시 완산구 노송광장로 10, 전주시청",전라북도 전주시 완산구 서노송동 568-1 전주시청,전라북도 전주시청,063-281-2324,35.8241932,127.1480005,2017-04-18
완산구청,지하1층주차장,전라북도,공휴일,9:00,18:00,Y,N,,3,0,N,"전라북도 전주시 완산구 서원로 232, 완산구청",전라북도 전주시 완산구 효자동1가 595 완산구청,전라북도 전주시 완산구청,063-220-5276,35.8121839,127.1197599,2017-04-18
덕진구청,지하1층주차장,전라북도,공휴일,9:00,18:00,Y,N,,3,0,N,"전라북도 전주시 덕진구 벚꽃로 55, 덕진구청",전라북도 전주시 덕진구 진북동 416-12 덕진구청,전라북도 전주시 덕진구청,063-270-6273,35.8293678,127.1343146,2017-04-18
월드컵경기장,월드컵경기장 지상주차장,전라북도,공휴일,9:00,18:00,Y,N,,1,0,N,전라북도 전주시 덕진구 기린대로 1055 월드컵경기장,전라북도 전주시 덕진구 반월동 763-1 월드컵경기장,전라북도 전주시청,063-281-6678,35.8680565,127.0557644,2017-04-18
전통문화전당,한국전통문화전당 지하주차장,전라북도,공휴일,9:00,18:00,Y,N,,1,0,N,전라북도 전주시 완산구 현무1길 20 한국전통문화전당,전라북도 전주시 완산구 경원동3가 14-2 한국전통문화전당,전라북도 전주시청,063-281-1561,35.8206761,127.1395273,2017-04-18
곡성군청,곡성군청 외부주차장,전라남도,연중무휴,9:00,18:00,Y,N,,1,0,N,전라남도 곡성군 곡성읍 군청로 50,전라남도 곡성군 곡성읍 읍내리 713-2,전라남도 곡성군청,061-360-8294,35.2298232,127.2920573,2017-04-30
창녕군청,외부 주차장,경상남도,연중무휴,0:00,0:00,Y,N,,2,0,N,경상남도 창녕군 창녕읍 군청길 1,,,055-530-1615,35.544546,128.492196,2017-05-12
창녕군 공설운동장,외부 주차장,경상남도,연중무휴,0:00,0:00,N,Y,,0,1,N,경상남도 창녕군 창녕읍 퇴천리 61,,,055-530-1615,35.520831,128.504863,2017-05-12
이마트명일점 충전소,이마트 명일점(E구역),서울특별시,"둘째,넷째 일요일",10:00,24:00:00,N,Y,,,,N,서울특별시 강동구 고덕로 276,,,,37.555076,127.156106,2017-04-24
홈플러스 인하점,인천광역시 남구 소성로 6(용현동),인천광역시,"매월2,4주 일요일",9:00,24:00:00,N,Y,DC차데모+AC3상,0,1,N,인천광역시 남구 소성로 6(용현동),인천광역시 남구 용현동 648 홈플러스,한국자동차환경협회,1661-9408,37.4471449,126.6508869,2017-03-20
남악복합주민센터,전라남도 무안군 삼향읍 남악3로 40 지하주차장,전라남도,없음,0:00,24:00:00,N,Y,"DC차데모, AC3상, DC콤보",,2,N,전라남도 무안군 삼향읍 남악3로 40,,무안군,061-450-4153,34.809137,126.460982,2017-04-28
하니움문화스포츠센터,화순군 화순읍 학포로 2698 서문주차장,전라남도,연중무휴,0:00,24:00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,전라남도 화순군 화순읍 학포로 2698 서문주차장,전라남도 화순군 화순읍 대리 498,환경관리공단,032-590-3683,35.04842,126.9644,2017-05-01
서면사무소,외부 주차장,충청남도,연중무휴,0:00,24:00:00,N,Y,트리플,0,1,N,충청남도 서천군 서면 서인로 761,충청남도 서천군 서면 신합리 479-6,한국자동차 환경협회,1661-9408,36.15287,126.549494,2017-05-12
황매산만남의광장,"합천군 가회면 서부로 1563, 주차장입구",경상남도,없음,0:00,24:00:00,N,Y,DC차데모 + AC3상 + DC콤보,0,1,N,경상남도 합천군 가회면 서부로 1563,경상남도 합천군 가회면 둔내리 147-2,한국자동차환경협회,1661-9408,35.485715,128.024454,2017-05-01
합천군청,합천군 합천읍 동서로 119,경상남도,없음,0:00,24:00:00,N,Y,DC차데모 + AC3상 + DC콤보,0,1,N,경상남도 합천군 합천읍 동서로 119,경상남도 합천군 합천읍 합천리 337,한국자동차환경협회,1661-9408,35.567029,128.165808,2017-05-01
중마버스터미널 공영주차장,전라남도 광양시 공영로 91,전라남도,없음,0:00,0:00,N,Y,"DC차데모, AC3상, DC콤보",0,1,N,전라남도 광양시 공영로 91,전라남도 광양시 중동 1732-2,한국환경공단,1661-9408,34.9363414,127.6905149,2016-09-19
광양만권경제자유구역청,전라남도 광양시 광양읍 인덕로 1100,전라남도,없음,0:00,0:00,N,Y,"DC차데모, AC4상, DC콤보",0,1,N,전라남도 광양시 광양읍 인덕로 1100,전라남도 광양시 광양읍 칠성리 70,한국환경공단,1661-9408,34.980315,127.583468,2017-05-02
섬진강휴게소(부산방향),전라남도 광양시 진월면 신아리,전라남도,없음,0:00,0:00,N,Y,"DC차데모, AC5상, DC콤보",0,1,N,전라남도 광양시 진월면 섬진강매화로 141,전라남도 광양시 진월면 신아리 1192-1,한국환경공단,1661-9408,34.985152,127.771616,2017-05-02
섬진강휴게소(순천방향),전라남도 광양시 진월면 신아리,전라남도,없음,0:00,0:00,N,Y,"DC차데모, AC6상, DC콤보",0,1,N,전라남도 광양시 진월면 신답길 24-14,전라남도 광양시 진월면 신아리 220-1,한국환경공단,1661-9408,34.984767,127.768396,2017-05-02
광양지사,전라남도 광양시 중동로 20,전라남도,없음,6:00,23:00,Y,Y,"DC차데모, AC7상, DC콤보",2,1,N,전라남도 광양시 중동로 20,전라남도 광양시 중동 1361-3,한국전력,1899-2100,34.939606,127.691089,2017-05-02
LG베스트샵 도화점,인천광역시 남구 주안로 10(도화동),인천광역시,연중무휴,0:00,24:00:00,Y,N,AC완속,1,0,N,인천광역시 남구 주안로 10(도화동),인천광역시 남구 도화동 552-2,포스코ICT,1600-4047,37.4636895,126.6704452,2017-03-20
LG베스트샵 인천본점,인천광역시 남구 인주대로 484(주안동),인천광역시,연중무휴,0:00,24:00:00,Y,N,AC완속,1,0,N,인천광역시 남구 인주대로 484(주안동),인천광역시 남구 주안동 1564,포스코ICT,1600-4047,37.4504262,126.6903423,2017-03-20
영동읍사무소,영동읍사무소 주차장,충청북도,연중무휴,0:00,0:00,Y,Y,"DC차데모,AC3상,DC콤보",0,1,N,충청북도 영동군 영동읍 영동황간로 15,,한국자동차환경협회,1661-9408,36.1712292,127.7759854,2017-05-01
한국전력영동지사,한국전력영동지사 주차장,충청북도,연중무휴,6:00,23:00,Y,Y,"DC차데모,AC3상,DC콤보",0,1,N,충청북도 영동군 영동읍 학산영동로 1149 영동지사 사옥,,한국전력공사,1899-2100,36.1664033,127.7672425,2017-05-01
황간휴게소(부산방향),경부고속도로 황간휴게소(하행),충청북도,연중무휴,0:00,0:00,Y,Y,"DC차데모,AC3상,DC콤보",0,1,N,충청북도 영동군 영동군 황간면 회포길 102 충전소 입구 우측 공터,,한국자동차환경협회,1661-9408,36.2487068,127.8527183,2017-05-01
DTC섬유박물관,지하1층 T6,대구광역시,연중무휴,0:00,0:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,대구광역시 동구 팔공로 227,대구광역시 동구 봉무동  1560-1,대구환경공단,053-605-8060,35.918978,128.639976,2017-04-25
갓바위공영2주차장,입구 우측,대구광역시,연중무휴,7:00,20:00,Y,N,,3,0,Y,대구광역시 동구 갓바위로 227,대구광역시 동구 진인동  123-74,대구환경공단,053-605-8060,35.970798,128.725896,2017-04-25
갓바위공영5주차장,입구 우측,대구광역시,연중무휴,7:00,20:00,N,Y,DC차데모+AC3상+DC콤보,0,1,Y,대구광역시 동구 진인동 123-38,대구광역시 동구 진인동  123-38,대구환경공단,053-605-8060,35.969378,128.726065,2017-04-25
국채보상운동기념공원주차장,지하 1층 우측,대구광역시,연중무휴,0:00,0:00,Y,N,,3,0,Y,대구광역시 중구 공평로10길 25,대구광역시 중구 동인동2가  42-1,대구환경공단,053-605-8060,35.868863,128.600299,2017-04-25
논공읍 논공공단출장소,입구 좌측,대구광역시,연중무휴,0:00,0:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,대구광역시 달성군 논공읍 논공중앙로 33길 3,대구광역시 달성군 논공읍 북리 1-130,대구환경공단,053-605-8060,35.729688,128.453027,2017-04-25
